timestamp,sensor,value
2026-09-20T09:17:30,hip_angle,36.69
2026-09-20T09:17:30,grip_force,96.68
2026-09-20T09:17:30,step_rate,90.29
2026-09-20T09:18:00,knee_angle,10.59
2026-09-20T09:18:00,hip_angle,19.43
2026-09-20T09:18:00,grip_force,232.57
2026-09-20T09:18:00,step_rate,77.55
2026-09-20T09:18:30,knee_angle,50.31
2026-09-20T09:18:30,hip_angle,44.07
2026-09-20T09:18:30,grip_force,208.46
2026-09-20T09:18:30,step_rate,82.96
2026-09-20T09:19:00,knee_angle,29.39
2026-09-20T09:19:00,hip_angle,17.39
2026-09-20T09:19:00,grip_force,101.94
2026-09-20T09:19:00,step_rate,96.75
2026-09-20T09:19:30,knee_angle,90.85
2026-09-20T09:19:30,hip_angle,59.41
2026-09-20T09:19:30,grip_force,210.76
2026-09-20T09:19:30,step_rate,71.31
2026-09-20T09:20:00,knee_angle,7.9
2026-09-20T09:20:00,hip_angle,49.67
2026-09-20T09:20:00,grip_force,216.01
2026-09-20T09:20:00,step_rate,98.4
2026-09-20T09:20:30,knee_angle,57.85
2026-09-20T09:20:30,hip_angle,0.01
2026-09-20T09:20:30,grip_force,100.05
2026-09-20T09:20:30,step_rate,125.61
2026-09-20T09:21:00,knee_angle,79.3
2026-09-20T09:21:00,hip_angle,59.88
2026-09-20T09:21:00,grip_force,233.62
2026-09-20T09:21:00,step_rate,84.91
2026-09-20T09:21:30,knee_angle,14.81
2026-09-20T09:21:30,hip_angle,10.81
2026-09-20T09:21:30,grip_force,130.14
2026-09-20T09:21:30,step_rate,110.92
2026-09-20T09:22:00,knee_angle,89.73
2026-09-20T09:22:00,hip_angle,50.52
2026-09-20T09:22:00,grip_force,158.89
2026-09-20T09:22:00,step_rate,115.89
2026-09-20T09:22:30,knee_angle,46.16
2026-09-20T09:22:30,hip_angle,38.61
2026-09-20T09:22:30,grip_force,19.1
2026-09-20T09:22:30,step_rate,116.94
2026-09-20T09:23:00,knee_angle,25.93
2026-09-20T09:23:00,hip_angle,64.39
2026-09-20T09:23:00,grip_force,158.47
2026-09-20T09:23:00,step_rate,88.23
2026-09-20T09:23:30,knee_angle,16.52
2026-09-20T09:23:30,hip_angle,17.63
2026-09-20T09:23:30,grip_force,156.35
2026-09-20T09:23:30,step_rate,111.91
2026-09-20T09:24:00,knee_angle,15.09
2026-09-20T09:24:00,hip_angle,4.92
2026-09-20T09:24:00,grip_force,130.62
2026-09-20T09:24:00,step_rate,104.97
2026-09-20T09:24:30,knee_angle,39.93
2026-09-20T09:24:30,hip_angle,15.65
2026-09-20T09:24:30,grip_force,148.24
2026-09-20T09:24:30,step_rate,70.63
2026-09-20T09:25:00,knee_angle,32.14
2026-09-20T09:25:00,hip_angle,32.25
2026-09-20T09:25:00,grip_force,230.56
2026-09-20T09:25:00,step_rate,108.67
2026-09-20T09:25:30,knee_angle,84.54
2026-09-20T09:25:30,hip_angle,33.27
2026-09-20T09:25:30,grip_force,64.0
2026-09-20T09:25:30,step_rate,84.82
2026-09-20T09:26:00,knee_angle,91.46
2026-09-20T09:26:00,hip_angle,49.33
2026-09-20T09:26:00,grip_force,80.7
2026-09-20T09:26:00,step_rate,71.31
2026-09-20T09:26:30,knee_angle,49.85
2026-09-20T09:26:30,hip_angle,47.21
2026-09-20T09:26:30,grip_force,106.6
2026-09-20T09:26:30,step_rate,85.44
2026-09-20T09:27:00,knee_angle,65.06
2026-09-20T09:27:00,hip_angle,64.76
2026-09-20T09:27:00,grip_force,62.16
2026-09-20T09:27:00,step_rate,72.05
2026-09-20T09:27:30,knee_angle,35.42
2026-09-20T09:27:30,hip_angle,29.44
2026-09-20T09:27:30,grip_force,166.99
2026-09-20T09:27:30,step_rate,81.88
2026-09-20T09:28:00,knee_angle,76.74
2026-09-20T09:28:00,hip_angle,51.74
2026-09-20T09:28:00,grip_force,126.12
2026-09-20T09:28:00,step_rate,82.31
2026-09-20T09:28:30,knee_angle,92.29
2026-09-20T09:28:30,hip_angle,21.82
2026-09-20T09:28:30,grip_force,198.6
2026-09-20T09:28:30,step_rate,83.85
2026-09-20T09:29:00,knee_angle,24.93
2026-09-20T09:29:00,hip_angle,53.23
2026-09-20T09:29:00,grip_force,77.83
2026-09-20T09:29:00,step_rate,127.12
2026-09-20T09:29:30,knee_angle,49.62
2026-09-20T09:29:30,hip_angle,13.11
2026-09-20T09:29:30,grip_force,61.36
2026-09-20T09:29:30,step_rate,95.02
2026-09-20T09:30:00,knee_angle,64.88
2026-09-20T09:30:00,hip_angle,66.41
2026-09-20T09:30:00,grip_force,43.67
2026-09-20T09:30:00,step_rate,93.61
2026-09-20T09:30:30,knee_angle,24.17
2026-09-20T09:30:30,hip_angle,68.19
2026-09-20T09:30:30,grip_force,42.64
2026-09-20T09:30:30,step_rate,73.11
2026-09-20T09:31:00,knee_angle,10.41
2026-09-20T09:31:00,hip_angle,27.53
2026-09-20T09:31:00,grip_force,216.58
2026-09-20T09:31:00,step_rate,123.02
2026-09-20T09:31:30,knee_angle,70.95
2026-09-20T09:31:30,hip_angle,69.83
2026-09-20T09:31:30,grip_force,224.27
2026-09-20T09:31:30,step_rate,89.75
2026-09-20T09:32:00,knee_angle,21.7
2026-09-20T09:32:00,hip_angle,65.51
2026-09-20T09:32:00,grip_force,181.65
2026-09-20T09:32:00,step_rate,71.91
2026-09-20T09:32:30,knee_angle,64.8
2026-09-20T09:32:30,hip_angle,26.5
2026-09-20T09:32:30,grip_force,95.99
2026-09-20T09:32:30,step_rate,89.9
2026-09-20T09:33:00,knee_angle,20.23
2026-09-20T09:33:00,hip_angle,0.2
2026-09-20T09:33:00,grip_force,74.36
2026-09-20T09:33:00,step_rate,91.09
2026-09-20T09:33:30,knee_angle,91.0
2026-09-20T09:33:30,hip_angle,8.66
2026-09-20T09:33:30,grip_force,231.78
2026-09-20T09:33:30,step_rate,82.44
2026-09-20T09:34:00,knee_angle,37.1
2026-09-20T09:34:00,hip_angle,57.51
2026-09-20T09:34:00,grip_force,199.06
2026-09-20T09:34:00,step_rate,95.95
2026-09-20T09:34:30,knee_angle,9.43
2026-09-20T09:34:30,hip_angle,33.14
2026-09-20T09:34:30,grip_force,95.72
2026-09-20T09:34:30,step_rate,125.17
2026-09-20T09:35:00,knee_angle,22.37
2026-09-20T09:35:00,hip_angle,25.5
2026-09-20T09:35:00,grip_force,216.31
2026-09-20T09:35:00,step_rate,71.82
2026-09-20T09:35:30,knee_angle,41.97
2026-09-20T09:35:30,hip_angle,56.83
2026-09-20T09:35:30,grip_force,186.33
2026-09-20T09:35:30,step_rate,72.44
2026-09-20T09:36:00,knee_angle,8.14
2026-09-20T09:36:00,hip_angle,4.38
2026-09-20T09:36:00,grip_force,221.62
2026-09-20T09:36:00,step_rate,85.42
2026-09-20T09:36:30,knee_angle,72.26
2026-09-20T09:36:30,hip_angle,62.9
2026-09-20T09:36:30,grip_force,87.99
2026-09-20T09:36:30,step_rate,86.34
2026-09-20T09:37:00,knee_angle,91.19
2026-09-20T09:37:00,hip_angle,43.19
2026-09-20T09:37:00,grip_force,70.3
2026-09-20T09:37:00,step_rate,113.0
2026-09-20T09:37:30,knee_angle,33.48
2026-09-20T09:37:30,hip_angle,19.29
2026-09-20T09:37:30,grip_force,10.87
2026-09-20T09:37:30,step_rate,115.34
2026-09-20T09:38:00,knee_angle,87.48
2026-09-20T09:38:00,hip_angle,44.38
2026-09-20T09:38:00,grip_force,226.95
2026-09-20T09:38:00,step_rate,71.46
2026-09-20T09:38:30,knee_angle,26.05
2026-09-20T09:38:30,hip_angle,33.26
2026-09-20T09:38:30,grip_force,230.06
2026-09-20T09:38:30,step_rate,127.23
2026-09-20T09:39:00,knee_angle,39.79
2026-09-20T09:39:00,hip_angle,17.57
2026-09-20T09:39:00,grip_force,108.89
2026-09-20T09:39:00,step_rate,99.61
2026-09-20T09:39:30,knee_angle,88.53
2026-09-20T09:39:30,hip_angle,12.81
2026-09-20T09:39:30,grip_force,194.59
2026-09-20T09:39:30,step_rate,114.31
2026-09-20T09:40:00,knee_angle,79.05
2026-09-20T09:40:00,hip_angle,54.1
2026-09-20T09:40:00,grip_force,149.67
2026-09-20T09:40:00,step_rate,89.67
2026-09-20T09:40:30,knee_angle,33.76
2026-09-20T09:40:30,hip_angle,25.33
2026-09-20T09:40:30,grip_force,189.92
2026-09-20T09:40:30,step_rate,74.74
2026-09-20T09:41:00,knee_angle,22.76
2026-09-20T09:41:00,hip_angle,52.7
2026-09-20T09:41:00,grip_force,66.88
2026-09-20T09:41:00,step_rate,73.88
2026-09-20T09:41:30,knee_angle,8.05
2026-09-20T09:41:30,hip_angle,38.68
2026-09-20T09:41:30,grip_force,84.92
2026-09-20T09:41:30,step_rate,128.82
2026-09-20T09:42:00,knee_angle,84.51
2026-09-20T09:42:00,hip_angle,69.15
2026-09-20T09:42:00,grip_force,70.93
2026-09-20T09:42:00,step_rate,75.04
2026-09-20T09:42:30,knee_angle,13.68
2026-09-20T09:42:30,hip_angle,34.89
2026-09-20T09:42:30,grip_force,173.25
2026-09-20T09:42:30,step_rate,96.82
2026-09-20T09:43:00,knee_angle,26.08
2026-09-20T09:43:00,hip_angle,29.18
2026-09-20T09:43:00,grip_force,152.67
2026-09-20T09:43:00,step_rate,110.45
2026-09-20T09:43:30,knee_angle,72.32
2026-09-20T09:43:30,hip_angle,59.29
2026-09-20T09:43:30,grip_force,162.82
2026-09-20T09:43:30,step_rate,77.27
2026-09-20T09:44:00,knee_angle,80.68
2026-09-20T09:44:00,hip_angle,20.56
2026-09-20T09:44:00,grip_force,140.38
2026-09-20T09:44:00,step_rate,92.38
2026-09-20T09:44:30,knee_angle,71.43
2026-09-20T09:44:30,hip_angle,13.94
2026-09-20T09:44:30,grip_force,66.91
2026-09-20T09:44:30,step_rate,84.72
2026-09-20T09:45:00,knee_angle,18.8
2026-09-20T09:45:00,hip_angle,61.89
2026-09-20T09:45:00,grip_force,143.0
2026-09-20T09:45:00,step_rate,89.58
2026-09-20T09:45:30,knee_angle,40.65
2026-09-20T09:45:30,hip_angle,69.47
2026-09-20T09:45:30,grip_force,126.68
2026-09-20T09:45:30,step_rate,83.88
2026-09-20T09:46:00,knee_angle,77.76
2026-09-20T09:46:00,hip_angle,45.73
2026-09-20T09:46:00,grip_force,237.92
2026-09-20T09:46:00,step_rate,76.14
2026-09-20T09:46:30,knee_angle,47.73
2026-09-20T09:46:30,hip_angle,57.34
2026-09-20T09:46:30,grip_force,203.33
2026-09-20T09:46:30,step_rate,124.86
2026-09-20T09:47:00,knee_angle,8.63
2026-09-20T09:47:00,hip_angle,20.56
2026-09-20T09:47:00,grip_force,37.42
2026-09-20T09:47:00,step_rate,81.37
2026-09-20T09:47:30,knee_angle,92.57
2026-09-20T09:47:30,hip_angle,40.82
2026-09-20T09:47:30,grip_force,223.94
2026-09-20T09:47:30,step_rate,92.33
2026-09-20T09:48:00,knee_angle,82.95
2026-09-20T09:48:00,hip_angle,31.44
2026-09-20T09:48:00,grip_force,69.79
2026-09-20T09:48:00,step_rate,116.67
2026-09-20T09:48:30,knee_angle,90.11
2026-09-20T09:48:30,hip_angle,7.4
2026-09-20T09:48:30,grip_force,147.11
2026-09-20T09:48:30,step_rate,107.2
2026-09-20T09:49:00,knee_angle,24.59
2026-09-20T09:49:00,hip_angle,25.81
2026-09-20T09:49:00,grip_force,42.51
2026-09-20T09:49:00,step_rate,82.24
2026-09-20T09:49:30,knee_angle,27.94
2026-09-20T09:49:30,hip_angle,41.96
2026-09-20T09:49:30,grip_force,159.88
2026-09-20T09:49:30,step_rate,82.21
2026-09-20T09:50:00,knee_angle,6.02
2026-09-20T09:50:00,hip_angle,22.91
2026-09-20T09:50:00,grip_force,166.01
2026-09-20T09:50:00,step_rate,81.11
2026-09-20T09:50:30,knee_angle,33.1
2026-09-20T09:50:30,hip_angle,14.24
2026-09-20T09:50:30,grip_force,192.91
2026-09-20T09:50:30,step_rate,102.88
2026-09-20T09:51:00,knee_angle,10.69
2026-09-20T09:51:00,hip_angle,7.1
2026-09-20T09:51:00,grip_force,100.92
2026-09-20T09:51:00,step_rate,103.01
2026-09-20T09:51:30,knee_angle,62.53
2026-09-20T09:51:30,hip_angle,6.38
2026-09-20T09:51:30,grip_force,47.65
2026-09-20T09:51:30,step_rate,111.72
2026-09-20T09:52:00,knee_angle,41.88
2026-09-20T09:52:00,hip_angle,19.83
2026-09-20T09:52:00,grip_force,80.75
2026-09-20T09:52:00,step_rate,127.19
2026-09-20T09:52:30,knee_angle,33.11
2026-09-20T09:52:30,hip_angle,39.66
2026-09-20T09:52:30,grip_force,92.15
2026-09-20T09:52:30,step_rate,94.99
2026-09-20T09:53:00,knee_angle,82.78
2026-09-20T09:53:00,hip_angle,69.76
2026-09-20T09:53:00,grip_force,93.67
2026-09-20T09:53:00,step_rate,81.83
2026-09-20T09:53:30,knee_angle,70.52
2026-09-20T09:53:30,hip_angle,14.26
2026-09-20T09:53:30,grip_force,11.35
2026-09-20T09:53:30,step_rate,124.1
2026-09-20T09:54:00,knee_angle,43.14
2026-09-20T09:54:00,hip_angle,57.43
2026-09-20T09:54:00,grip_force,103.43
2026-09-20T09:54:00,step_rate,122.97
2026-09-20T09:54:30,knee_angle,46.48
2026-09-20T09:54:30,hip_angle,11.38
2026-09-20T09:54:30,grip_force,13.41
2026-09-20T09:54:30,step_rate,103.09
2026-09-20T09:55:00,knee_angle,62.66
2026-09-20T09:55:00,hip_angle,63.69
2026-09-20T09:55:00,grip_force,30.48
2026-09-20T09:55:00,step_rate,107.33
2026-09-20T09:55:30,knee_angle,38.38
2026-09-20T09:55:30,hip_angle,35.31
2026-09-20T09:55:30,grip_force,43.55
2026-09-20T09:55:30,step_rate,87.0
2026-09-20T09:56:00,knee_angle,51.9
2026-09-20T09:56:00,hip_angle,64.78
2026-09-20T09:56:00,grip_force,35.02
2026-09-20T09:56:00,step_rate,99.43
2026-09-20T09:56:30,knee_angle,77.43
2026-09-20T09:56:30,hip_angle,67.68
2026-09-20T09:56:30,grip_force,55.39
2026-09-20T09:56:30,step_rate,77.6
2026-09-20T09:57:00,knee_angle,89.88
2026-09-20T09:57:00,hip_angle,68.29
2026-09-20T09:57:00,grip_force,121.03
2026-09-20T09:57:00,step_rate,73.2
2026-09-20T09:57:30,knee_angle,88.36
2026-09-20T09:57:30,hip_angle,27.15
2026-09-20T09:57:30,grip_force,217.97
2026-09-20T09:57:30,step_rate,107.22
2026-09-20T09:58:00,knee_angle,79.21
2026-09-20T09:58:00,hip_angle,11.22
2026-09-20T09:58:00,grip_force,190.74
2026-09-20T09:58:00,step_rate,83.32
2026-09-20T09:58:30,knee_angle,41.4
2026-09-20T09:58:30,hip_angle,59.24
2026-09-20T09:58:30,grip_force,200.71
2026-09-20T09:58:30,step_rate,80.98
2026-09-20T09:59:00,knee_angle,24.63
2026-09-20T09:59:00,hip_angle,27.98
2026-09-20T09:59:00,grip_force,129.12
2026-09-20T09:59:00,step_rate,93.01
2026-09-20T09:59:30,knee_angle,16.08
2026-09-20T09:59:30,hip_angle,17.29
2026-09-20T09:59:30,grip_force,176.72
2026-09-20T09:59:30,step_rate,123.84
